HHID,PERSONS,income,VEHICL,TAZ,workers,HHT,w_income,w_vot
120050408,4,0.0,2,30,1,1,1.0,0.7439863102094392
120050411,3,82266.92555192354,2,30,2,1,1.0,1.3218695156593925
120050414,4,319126.67232952174,2,30,2,1,1.0,1.2734770921894032
120050416,5,72581.9436429722,1,30,0,5,1.0,0.7439863102094392
120050417,5,192128.67440202608,1,30,1,1,1.0,0.7439863102094392
120050418,5,51234.31316841487,2,30,2,1,1.0,0.7439863102094392
120050419,4,245497.7505884194,3,30,1,1,1.0,0.7439863102094392
120050421,2,135498.46561930032,2,30,2,1,1.0,1.3218695156593925
120050424,1,118762.1035237255,3,30,1,4,1.0,2.225540928492468
120050426,4,59773.36535496255,1,30,1,1,1.0,0.7439863102094392
120050427,2,118762.1035237255,1,30,1,5,1.0,2.225540928492468
120050428,6,429370.43192628137,3,30,2,1,1.0,1.2734770921894032
120050429,2,10556.631422981449,1,30,1,3,1.0,2.225540928492468
120050430,5,29886.682677481276,2,30,0,1,1.0,0.7439863102094392
120050432,4,76851.46974443417,2,30,1,1,1.0,0.7439863102094392
120050435,6,85390.52193098185,2,30,1,1,1.0,0.7439863102094392
120050436,2,105566.3142298145,1,30,1,2,1.0,2.225540928492468
120050438,5,490294.61484376265,4,30,4,1,1.0,0.9126221254114719
120050439,2,120980.77287702692,2,30,2,1,1.0,1.3218695156593925
120050440,2,118762.1035237255,2,30,1,5,1.0,2.225540928492468
120050441,2,0.0,1,30,0,1,1.0,1.4562422919850013
120050442,5,179320.09606488765,3,30,2,1,1.0,0.7439863102094392
120050501,4,153702.93948886835,1,31,2,1,1.0,0.7439863102094392
120050502,3,179051.5438461205,1,31,2,5,1.0,1.3218695156593925
120050507,1,0.0,1,31,1,6,1.0,2.225540928492468
120050508,3,342335.8850284819,3,31,3,3,1.0,0.9126221254114719
120050511,3,188730.00563099276,2,31,2,1,1.0,1.3218695156593925
120050513,1,26391.57856757642,1,31,0,6,1.0,2.225540928492468
120050514,1,263915.7856757642,0,31,1,6,1.0,2.225540928492468
120050515,2,67749.23280965016,0,31,2,5,1.0,1.3218695156593925
120050518,2,406161.2194498754,2,31,2,1,1.0,0.4995138982911621
120050520,1,184741.04991229816,0,31,1,4,1.0,2.225540928492468
120050524,3,205667.31383340532,3,31,1,1,1.0,1.3218695156593925
120050525,2,174212.31294440367,1,31,2,1,1.0,1.3218695156593925
120050533,1,0.0,0,31,1,6,1.0,2.225540928492468
120050536,1,11714.647992414235,1,31,0,4,1.0,0.44932896411722156
120050541,2,0.0,2,31,2,5,1.0,1.3218695156593925
120060108,5,85390.52193098185,1,16,1,1,1.0,0.7439863102094392
120060110,2,67359.22596649175,2,16,0,1,1.0,1.4562422919850013
120060112,4,222015.3570795074,1,16,1,1,1.0,0.7439863102094392
120060113,1,0.0,1,16,0,6,1.0,0.44932896411722156
120060116,2,0.0,2,16,0,1,1.0,1.4562422919850013
120060119,3,116141.54195674862,1,16,1,5,1.0,1.3218695156593925
120060121,3,36315.40877783212,2,16,1,5,1.0,1.4562422919850013
120060122,1,8200.253595139293,1,28,0,4,1.0,0.44932896411722156
120060124,2,200828.08302449563,2,28,2,5,1.0,1.3218695156593925
120060125,4,324928.9755599003,2,28,1,1,1.0,0.4995138982911621
120060127,1,118762.1035237255,1,28,1,6,1.0,2.225540928492468
120060129,1,5857.323998453762,0,28,0,4,1.0,0.44932896411722156
120060131,1,26391.57856757642,1,28,0,4,1.0,2.225540928492468
120060132,2,10543.183191824824,2,28,0,1,1.0,1.4562422919850013
120060133,2,290115.1568452913,5,28,2,1,1.0,0.4995138982911621
120060135,5,29035.3854845468,2,28,1,1,1.0,1.3218695156593925
120060136,4,168266.79092130708,1,28,4,2,1.0,0.9126221254114719
120060139,1,11714.647992414235,1,28,0,4,1.0,0.44932896411722156
120060142,1,0.0,0,28,0,6,1.0,0.44932896411722156
120060202,3,154855.389281852,2,8,2,1,1.0,1.3218695156593925
120060203,1,8200.253595139293,1,8,0,6,1.0,0.44932896411722156
120060204,1,52783.15711490725,0,8,0,6,1.0,2.225540928492468
120060213,1,118762.1035237255,1,8,1,4,1.0,2.225540928492468
120060218,3,249499.03490030378,4,8,3,1,1.0,0.9126221254114719
120060221,2,184741.04991229816,3,8,1,1,1.0,2.225540928492468
120060222,1,8200.253595139293,1,24,0,6,1.0,0.44932896411722156
120060228,1,16400.507190278586,1,24,0,4,1.0,0.44932896411722156
120060229,2,11714.647992414235,1,24,0,1,1.0,1.4562422919850013
120060231,3,234993.27693563444,3,24,3,5,1.0,0.9126221254114719
120060234,1,8200.253595139293,0,24,0,6,1.0,0.44932896411722156
120060236,2,19914.901587553526,1,24,0,1,1.0,1.4562422919850013
120060238,1,0.0,1,24,0,6,1.0,0.44932896411722156
120060242,1,73896.41996491926,1,24,1,6,1.0,2.225540928492468
120060302,3,420666.9771919906,1,2,1,1,1.0,0.4995138982911621
120060303,4,417765.8256880784,4,2,3,1,1.0,0.9126221254114719
120060305,4,222015.3570795074,2,2,1,1,1.0,0.7439863102094392
120060306,1,21086.366388142942,0,2,0,6,1.0,0.44932896411722156
120060311,1,0.0,1,2,0,4,1.0,0.44932896411722156
120060315,2,32215.28198026247,2,2,0,1,1.0,1.4562422919850013
120060316,2,154855.389281852,2,2,2,1,1.0,1.3218695156593925
120060320,2,580230.3134680286,2,2,2,1,1.0,0.4995138982911621
120060321,1,0.0,0,2,0,6,1.0,0.44932896411722156
120060322,4,21347.630490933596,1,14,0,5,1.0,0.7439863102094392
120060326,1,8200.253595139293,1,14,0,6,1.0,0.44932896411722156
120060329,1,184741.04991229816,1,14,0,4,1.0,2.225540928492468
120060330,1,0.0,1,14,0,6,1.0,0.44932896411722156
120060331,4,234823.93525288315,2,14,1,1,1.0,0.7439863102094392
120060332,2,26943.69038210341,2,14,1,1,1.0,0.44932896411722156
120060335,2,32215.28198026247,2,14,1,5,1.0,0.44932896411722156
120060337,1,26357.957986301997,1,14,1,6,1.0,0.44932896411722156
120060338,1,263915.7856757642,1,14,1,6,1.0,2.225540928492468
120060341,4,0.0,2,14,2,1,1.0,0.7439863102094392
120060402,2,195297.68132718134,2,30,1,1,1.0,2.225540928492468
120060405,4,117411.96765919412,2,30,1,1,1.0,0.7439863102094392
120060408,2,73896.41996491926,0,30,0,5,1.0,2.225540928492468
120060409,3,133078.85015916117,2,30,1,1,1.0,1.3218695156593925
120060411,5,42695.260965490925,1,30,0,5,1.0,0.7439863102094392
120060413,2,174212.31294440367,2,30,2,3,1.0,1.3218695156593925
120060416,3,195988.8520299716,2,30,2,1,1.0,1.3218695156593925
120060418,5,234823.93525288315,3,30,1,1,1.0,0.7439863102094392
120060419,3,157275.00474199114,2,30,2,1,1.0,1.3218695156593925
120060422,3,580230.3134680286,2,30,2,1,1.0,0.4995138982911621
120060426,6,213476.30490933597,1,30,1,5,1.0,0.7439863102094392
120060427,3,133078.85015916117,1,30,1,1,1.0,1.3218695156593925
120060428,3,174212.31294440367,2,30,2,1,1.0,1.3218695156593925
120060429,2,36948.20998245963,2,30,1,1,1.0,2.225540928492468
120060432,5,172915.80689631842,2,30,2,1,1.0,0.7439863102094392
120060433,3,142757.31199971773,2,30,1,1,1.0,1.3218695156593925
120060437,4,138759.5981501277,2,30,1,1,1.0,0.7439863102094392
120060441,2,174212.31294440367,1,30,2,1,1.0,1.3218695156593925
120060442,5,119546.7307099251,1,30,1,1,1.0,0.7439863102094392
120060503,1,0.0,1,23,0,6,1.0,0.44932896411722156
120060505,3,174212.31294440367,1,23,2,1,1.0,1.3218695156593925
120060506,1,10556.631422981449,1,23,0,4,1.0,2.225540928492468
120060510,2,16400.507190278586,1,23,1,3,1.0,0.44932896411722156
120060513,4,142757.31199971773,3,23,2,1,1.0,1.3218695156593925
120060514,2,11714.647992414235,1,23,0,1,1.0,1.4562422919850013
120060515,1,26357.957986301997,1,23,1,4,1.0,0.44932896411722156
120060517,2,46858.591978643526,2,23,1,3,1.0,0.44932896411722156
120060520,2,11714.647992414235,1,23,0,1,1.0,1.4562422919850013
120060523,3,362643.9460009757,3,23,3,1,1.0,0.9126221254114719
120060524,6,51234.31316841487,2,23,1,1,1.0,0.7439863102094392
120060531,1,0.0,0,23,0,6,1.0,0.44932896411722156
120060533,3,169373.08202412538,1,23,3,5,1.0,1.3218695156593925
120060535,2,108882.69559489266,1,23,2,1,1.0,1.3218695156593925
120060536,1,0.0,1,23,1,4,1.0,2.225540928492468
120060537,3,96064.3371846368,1,23,1,5,1.0,0.7439863102094392
120060539,4,348138.1880363063,2,23,2,1,1.0,1.2734770921894032
120060540,3,48392.30914709848,2,23,1,1,1.0,1.3218695156593925
120060541,2,0.0,3,23,1,5,1.0,0.44932896411722156
120070106,2,29286.619983282235,0,1,0,1,1.0,1.4562422919850013
120070109,2,147792.83992983852,2,1,1,1,1.0,2.225540928492468
120070112,4,330731.2787902789,2,1,2,1,1.0,1.2734770921894032
120070113,3,200828.08302449563,2,1,2,1,1.0,1.3218695156593925
120070114,4,192128.67440202608,3,1,2,1,1.0,0.7439863102094392
120070116,1,0.0,1,1,1,4,1.0,2.225540928492468
120070117,1,95009.6828149313,1,1,1,4,1.0,2.225540928492468
120070118,1,263915.7856757642,2,1,1,6,1.0,2.225540928492468
120070121,4,420666.9771919906,2,1,2,1,1.0,1.2734770921894032
120070122,3,406161.2194498754,2,25,2,1,1.0,0.4995138982911621
120070124,2,11714.647992414235,1,25,0,1,1.0,1.4562422919850013
120070125,5,59773.36535496255,2,25,1,1,1.0,0.7439863102094392
120070128,3,241961.54582829957,2,25,1,2,1.0,1.3218695156593925
120070129,2,133078.85015916117,2,25,2,1,1.0,1.3218695156593925
120070130,2,135498.46561930032,2,25,2,1,1.0,1.3218695156593925
120070134,1,0.0,1,25,0,6,1.0,0.44932896411722156
120070135,2,23429.29598482847,1,25,0,1,1.0,1.4562422919850013
120070136,3,142757.31199971773,2,25,2,5,1.0,1.3218695156593925
120070137,3,362643.9460009757,3,25,3,1,1.0,0.9126221254114719
120070138,2,58573.23998453763,2,25,0,1,1.0,1.4562422919850013
120070139,5,261103.64113850676,5,25,4,1,1.0,0.9126221254114719
120070141,1,184741.04991229816,1,25,1,6,1.0,2.225540928492468
120070142,2,580230.3134680286,2,25,0,2,1.0,0.4995138982911621
120070203,5,0.0,1,8,3,1,1.0,0.7439863102094392
120070206,4,234823.93525288315,2,8,1,1,1.0,0.7439863102094392
120070209,2,23429.29598482847,2,8,0,1,1.0,1.4562422919850013
120070211,3,394556.61321167235,2,8,2,1,1.0,0.4995138982911621
120070213,2,48392.30914709848,2,8,2,1,1.0,1.3218695156593925
120070214,2,23429.29598482847,1,8,0,1,1.0,1.4562422919850013
120070215,2,493195.766570229,2,8,2,2,1.0,0.4995138982911621
120070216,4,96064.3371846368,2,8,1,1,1.0,0.7439863102094392
120070218,1,0.0,0,8,0,4,1.0,0.44932896411722156
120070221,1,95009.6828149313,2,8,1,4,1.0,2.225540928492468
120070223,4,142757.31199971773,3,14,2,1,1.0,1.3218695156593925
120070225,3,0.0,2,14,2,1,1.0,1.3218695156593925
120070227,2,181471.15930625965,2,14,2,1,1.0,1.3218695156593925
120070231,1,263915.7856757642,1,14,1,6,1.0,2.225540928492468
120070232,3,205667.31383340532,3,14,2,1,1.0,1.3218695156593925
120070234,3,237524.2070879422,2,14,0,1,1.0,2.225540928492468
120070237,1,73896.41996491926,1,14,1,6,1.0,2.225540928492468
120070240,1,11714.647992414235,1,14,1,4,1.0,0.44932896411722156
120070241,2,181471.15930625965,2,14,2,1,1.0,1.3218695156593925
120070301,2,32215.28198026247,1,3,1,1,1.0,1.4562422919850013
120070302,1,145153.68207105633,1,3,0,4,1.0,2.225540928492468
120070303,1,184741.04991229816,1,3,1,6,1.0,2.225540928492468
120070305,1,0.0,0,3,0,6,1.0,0.44932896411722156
120070306,2,580230.3134680286,1,3,2,1,1.0,0.4995138982911621
120070307,1,16400.507190278586,1,3,0,4,1.0,0.44932896411722156
120070309,2,394556.61321167235,2,3,2,1,1.0,0.4995138982911621
120070312,2,580230.3134680286,2,3,0,1,1.0,0.4995138982911621
120070313,2,184741.04991229816,2,3,1,1,1.0,2.225540928492468
120070316,1,52783.15711490725,0,3,0,6,1.0,2.225540928492468
120070320,5,722386.740275485,3,3,2,1,1.0,0.9126221254114719
120070322,4,125820.0037973052,2,9,2,1,1.0,1.3218695156593925
120070325,3,179051.5438461205,2,9,1,1,1.0,1.3218695156593925
120070335,4,119546.7307099251,2,9,2,1,1.0,0.7439863102094392
120070338,2,41001.267975696464,1,9,0,1,1.0,1.4562422919850013
120070339,2,16400.507190278586,1,9,0,1,1.0,0.44932896411722156
120070403,1,118762.1035237255,1,12,0,6,1.0,2.225540928492468
120070404,1,118762.1035237255,1,12,1,6,1.0,2.225540928492468
120070405,3,290115.1568452913,3,12,2,1,1.0,0.4995138982911621
120070407,1,263915.7856757642,0,12,0,4,1.0,2.225540928492468
120070411,1,184741.04991229816,1,12,1,6,1.0,2.225540928492468
120070413,2,580230.3134680286,2,12,2,1,1.0,0.4995138982911621
120070418,2,203247.69842895048,2,12,2,1,1.0,1.3218695156593925
120070420,3,290115.1568452913,3,12,1,5,1.0,0.4995138982911621
120070421,2,493195.766570229,1,12,2,2,1.0,0.4995138982911621
120070422,1,118762.1035237255,1,26,1,6,1.0,2.225540928492468
120070426,4,290115.1568452913,2,26,2,1,1.0,1.2734770921894032
120070427,2,319126.67232952174,1,26,2,1,1.0,0.4995138982911621
120070437,2,290115.1568452913,2,26,2,5,1.0,0.4995138982911621
120070438,1,0.0,0,26,0,6,1.0,2.225540928492468
120070439,1,263915.7856757642,1,26,1,6,1.0,2.225540928492468
120070440,2,333632.43029419106,2,26,2,5,1.0,0.4995138982911621
120070503,6,580230.3134680286,4,13,2,1,1.0,1.2734770921894032
120070505,4,119546.7307099251,3,13,2,1,1.0,0.7439863102094392
120070506,1,145153.68207105633,1,13,1,6,1.0,2.225540928492468
120070507,4,174212.31294440367,3,13,2,1,1.0,1.3218695156593925
120070512,4,104603.38937118446,2,13,1,1,1.0,0.7439863102094392
120070514,2,0.0,1,13,1,5,1.0,2.225540928492468
120070522,3,31629.54957996776,3,23,1,1,1.0,0.44932896411722156
120070525,2,135498.46561930032,2,23,2,1,1.0,1.3218695156593925
120070529,1,52783.15711490725,1,23,0,4,1.0,2.225540928492468
120070530,1,184741.04991229816,1,23,1,4,1.0,2.225540928492468
120070531,2,333632.43029419106,1,23,2,1,1.0,0.4995138982911621
120070532,4,192128.67440202608,2,23,2,1,1.0,0.7439863102094392
120070533,1,145153.68207105633,1,23,1,4,1.0,2.225540928492468
120070536,4,239541.9302382304,4,23,1,1,1.0,1.3218695156593925
120070537,2,169373.08202412538,2,23,2,1,1.0,1.3218695156593925
120070538,2,394556.61321167235,2,23,2,1,1.0,0.4995138982911621
120070539,3,67749.23280965016,3,23,3,1,1.0,1.3218695156593925
120070540,5,333632.43029419106,2,23,2,1,1.0,1.2734770921894032
120080101,5,217586.36755607455,4,32,3,1,1.0,0.9126221254114719
120080102,2,0.0,2,32,0,1,1.0,2.225540928492468
120080103,2,16400.507190278586,1,32,0,1,1.0,1.4562422919850013
120080104,1,118762.1035237255,1,32,0,6,1.0,2.225540928492468
120080105,6,125951.01986211806,2,32,1,1,1.0,0.7439863102094392
120080106,2,16400.507190278586,2,32,0,1,1.0,1.4562422919850013
120080108,2,89731.36709736686,1,32,0,3,1.0,2.225540928492468
120080109,2,16400.507190278586,2,32,1,1,1.0,0.44932896411722156
120080112,3,251640.0076317333,3,32,2,1,1.0,1.3218695156593925
120080113,1,0.0,1,32,0,4,1.0,0.44932896411722156
120080114,1,58573.23998453763,3,32,0,4,1.0,0.44932896411722156
120080117,3,365545.09750488785,3,32,1,1,1.0,0.4995138982911621
120080118,1,8200.253595139293,0,32,0,6,1.0,0.44932896411722156
120080119,3,237122.31483377554,1,32,2,1,1.0,1.3218695156593925
120080123,2,47504.84139734284,1,32,0,3,1.0,2.225540928492468
120080127,1,8200.253595139293,1,32,0,6,1.0,0.44932896411722156
120080128,3,22257.83118873235,3,32,1,5,1.0,0.44932896411722156
120080130,3,179051.5438461205,2,32,1,1,1.0,1.3218695156593925
120080131,1,8200.253595139293,0,32,0,6,1.0,0.44932896411722156
120080132,3,164533.8511038471,2,32,3,1,1.0,1.3218695156593925
120080134,2,0.0,1,32,0,1,1.0,1.4562422919850013
120080136,2,116141.54195674862,2,32,2,5,1.0,1.3218695156593925
120080137,2,184741.04991229816,2,32,1,1,1.0,2.225540928492468
120080139,2,0.0,1,32,1,5,1.0,2.225540928492468
120080206,4,58070.770987655036,2,10,1,5,1.0,1.3218695156593925
120080210,1,11714.647992414235,1,10,0,4,1.0,0.44932896411722156
120080211,1,145153.68207105633,1,10,1,6,1.0,2.225540928492468
120080213,2,4685.859197864352,1,10,0,1,1.0,1.4562422919850013
120080214,2,2342.929598482847,1,10,0,1,1.0,1.4562422919850013
120080215,3,118561.15741688777,1,10,1,1,1.0,1.3218695156593925
120080218,1,8200.253595139293,1,10,0,6,1.0,0.44932896411722156
120080219,3,18743.436786964117,3,10,1,1,1.0,0.44932896411722156
120080223,2,11714.647992414235,1,10,0,1,1.0,1.4562422919850013
120080225,1,11714.647992414235,2,10,0,6,1.0,0.44932896411722156
120080226,1,73896.41996491926,2,10,1,4,1.0,2.225540928492468
120080228,5,353940.49126668484,2,10,2,1,1.0,1.2734770921894032
120080233,2,0.0,1,10,0,1,1.0,0.44932896411722156
120080235,2,145153.68207105633,2,10,1,1,1.0,2.225540928492468
120080238,1,0.0,1,10,0,6,1.0,0.44932896411722156
120080240,3,184741.04991229816,3,10,0,1,1.0,2.225540928492468
120080306,1,0.0,1,9,1,6,1.0,2.225540928492468
120080308,5,59773.36535496255,2,9,1,1,1.0,0.7439863102094392
120080309,5,391655.4617077602,6,9,3,1,1.0,0.9126221254114719
120080311,2,261103.64113850676,3,9,2,1,1.0,0.4995138982911621
120080312,1,95009.6828149313,1,9,1,6,1.0,2.225540928492468
120080315,2,290115.1568452913,2,9,2,1,1.0,0.4995138982911621
120080317,4,157972.46557395405,2,9,1,1,1.0,0.7439863102094392
120080318,5,170781.04389471625,2,9,1,1,1.0,0.7439863102094392
120080326,2,580230.3134680286,0,31,0,2,1.0,0.4995138982911621
120080329,2,333632.43029419106,2,31,2,1,1.0,0.4995138982911621
120080331,1,184741.04991229816,1,31,1,6,1.0,2.225540928492468
120080333,2,290115.1568452913,1,31,2,1,1.0,0.4995138982911621
120080338,2,118762.1035237255,1,31,1,1,1.0,2.225540928492468
120080340,4,41001.267975696464,1,31,1,1,1.0,1.4562422919850013
120080342,2,362643.9460009757,2,31,2,1,1.0,0.4995138982911621
120080402,5,298818.61135702796,4,30,3,1,1.0,0.9126221254114719
120080403,1,5857.323998453762,0,30,0,6,1.0,0.44932896411722156
120080404,2,118762.1035237255,2,30,1,5,1.0,2.225540928492468
120080408,1,95009.6828149313,1,30,1,4,1.0,2.225540928492468
120080411,3,58070.770987655036,1,30,1,1,1.0,1.3218695156593925
120080412,2,118762.1035237255,1,30,1,5,1.0,2.225540928492468
120080413,2,362643.9460009757,2,30,2,1,1.0,0.4995138982911621
120080415,2,101623.84921447524,2,30,2,1,1.0,1.3218695156593925
120080416,1,16400.507190278586,1,30,0,6,1.0,0.44932896411722156
120080418,1,0.0,0,30,0,6,1.0,0.44932896411722156
120080424,1,263915.7856757642,1,30,1,4,1.0,2.225540928492468
120080425,2,118762.1035237255,2,30,1,1,1.0,2.225540928492468
120080426,2,195988.8520299716,2,30,2,1,1.0,1.3218695156593925
120080431,4,21347.630490933596,1,30,0,1,1.0,0.7439863102094392
120080432,3,217765.39122690816,2,30,2,1,1.0,1.3218695156593925
120080439,2,67749.23280965016,1,30,2,1,1.0,1.3218695156593925
120080441,3,217765.39122690816,4,30,2,1,1.0,1.3218695156593925
120080442,2,449678.49289877515,0,30,2,1,1.0,0.4995138982911621
120080523,2,16400.507190278586,1,23,0,1,1.0,1.4562422919850013
120080526,1,16400.507190278586,1,23,0,6,1.0,0.44932896411722156
120080529,3,89731.36709736686,2,23,0,5,1.0,2.225540928492468
120080531,2,0.0,2,23,1,1,1.0,1.4562422919850013
120080534,4,29286.619983282235,4,23,3,0,1.0,1.4562422919850013
120080535,2,0.0,2,23,2,1,1.0,1.3218695156593925
120080540,2,362643.9460009757,3,23,2,1,1.0,0.4995138982911621
120090105,3,82266.92555192354,1,15,1,1,1.0,1.3218695156593925
120090106,2,10556.631422981449,2,15,1,1,1.0,2.225540928492468
120090107,4,333632.43029419106,3,15,2,1,1.0,0.9126221254114719
120090108,4,213476.30490933597,2,15,1,1,1.0,0.7439863102094392
120090109,4,443876.18989095074,3,15,2,5,1.0,0.9126221254114719
120090114,2,261103.64113850676,2,15,2,1,1.0,0.4995138982911621
120090115,4,192128.67440202608,3,15,2,1,1.0,0.7439863102094392
120090118,6,38658.33837901094,4,15,0,1,1.0,1.4562422919850013
120090121,2,0.0,2,15,0,1,1.0,1.4562422919850013
120090125,2,89731.36709736686,2,15,0,1,1.0,2.225540928492468
120090128,2,23429.29598482847,2,15,0,1,1.0,1.4562422919850013
120090129,4,304620.91458740656,5,15,4,1,1.0,0.9126221254114719
120090131,3,227443.85303034188,2,15,2,1,1.0,1.3218695156593925
120090133,5,533811.8885152165,5,15,5,1,1.0,0.9126221254114719
120090134,4,377149.70374309085,3,15,2,1,1.0,0.9126221254114719
120090135,2,60916.16957672987,2,15,1,1,1.0,0.44932896411722156
120090139,4,580230.3134680286,2,15,1,1,1.0,1.2734770921894032
120090140,3,241961.54582829957,2,15,1,1,1.0,1.3218695156593925
120090141,3,142757.31199971773,2,15,2,1,1.0,1.3218695156593925
120090205,1,118762.1035237255,1,6,1,4,1.0,2.225540928492468
120090206,2,219050.10209671236,2,6,1,1,1.0,2.225540928492468
120090207,4,342335.8850284819,3,6,2,1,1.0,0.9126221254114719
120090208,4,0.0,1,6,2,1,1.0,0.7439863102094392
120090219,6,175050.56989792062,2,6,2,1,1.0,0.7439863102094392
120090223,4,266905.9441463312,3,10,3,1,1.0,0.9126221254114719
120090224,1,0.0,1,10,0,4,1.0,2.225540928492468
120090231,3,394556.61321167235,3,10,3,1,1.0,0.9126221254114719
